trail_name,length,difficulty,trail_link,city,popularity,rating,local_club,tot_climb,tot_descent,ave_grade,max_grade,max_elevation,min_elevation,dog_policy,e_bike_policy
306c,0.9,EASY,https://www.mtbproject.com/trail/7024571/306c,Green Valley,0.2638743455497381,3.0,Sonoran Desert Mountain Bicyclists,52.0,28.0,2.0,6.0,3099.0,3058.0,Unknown,Unknown
342b,0.8,EASY,https://www.mtbproject.com/trail/7024559/342b,Green Valley,0.26282722513088996,3.0,Sonoran Desert Mountain Bicyclists,47.0,28.0,2.0,4.0,3202.0,3155.0,Unknown,Unknown
saguaro fork trail,0.4,INTERMEDIATE,https://www.mtbproject.com/trail/7013034/saguaro-fork-trail,Casa Grande,0.2607329842931936,3.0,,9.0,89.0,4.0,9.0,1694.0,1611.0,Unknown,Unknown
marker 12 - marker 30,0.0,EASY,https://www.mtbproject.com/trail/7035687/marker-12-marker-30,Flowing Wells,0.25968586387434545,3.0,,10.0,0.0,5.0,6.0,2459.0,2449.0,Leashed,Unknown
rekha's hill,0.3,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7057960/rekhas-hill,Ajo,0.2586387434554973,3.0,Bike Ajo,9.0,3.0,1.0,1.0,1646.0,1637.0,Unknown,Unknown
mordedura de serpiente,0.8,INTERMEDIATE,https://www.mtbproject.com/trail/7057868/mordedura-de-serpiente,Ajo,0.25759162303664906,3.0,,22.0,9.0,1.0,2.0,1788.0,1771.0,Unknown,Unknown
escape from the empire,1.4,INTERMEDIATE,https://www.mtbproject.com/trail/7057858/escape-from-the-empire,Ajo,0.25654450261780093,3.0,Bike Ajo,63.0,0.0,1.0,1.0,1514.0,1452.0,Unknown,Unknown
maricopa trail: i-17 to new river rd,6.7,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7057717/maricopa-trail-i-17-to-new-river-rd,Anthem,0.2554973821989528,3.0,,382.0,68.0,1.0,10.0,2067.0,1727.0,Leashed,Unknown
gila trail,0.4,EASY,https://www.mtbproject.com/trail/7057700/gila-trail,Goodyear,0.25445026178010466,3.0,,36.0,27.0,3.0,4.0,966.0,930.0,Leashed,Unknown
fattie's delight,1.5,DIFFICULT,https://www.mtbproject.com/trail/7057685/fatties-delight,Ajo,0.2523560209424083,3.0,Bike Ajo,53.0,81.0,2.0,7.0,1906.0,1825.0,Unknown,Unknown
the eye of sauron,0.4,INTERMEDIATE,https://www.mtbproject.com/trail/7057669/the-eye-of-sauron,Ajo,0.25130890052356014,3.0,Bike Ajo,75.0,0.0,4.0,7.0,1919.0,1843.0,Unknown,Unknown
snattlerake climb,0.4,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/7057668/snattlerake-climb,Ajo,0.2502617801047119,3.0,Bike Ajo,82.0,1.0,4.0,7.0,2074.0,1993.0,Unknown,Unknown
pennsylvania,1.2,INTERMEDIATE,https://www.mtbproject.com/trail/7057665/pennsylvania,Ajo,0.24921465968586376,3.0,Bike Ajo,26.0,45.0,1.0,3.0,1878.0,1846.0,Unknown,Unknown
hobo,2.0,INTERMEDIATE,https://www.mtbproject.com/trail/7057664/hobo,Ajo,0.24816753926701562,3.0,Bike Ajo,30.0,147.0,2.0,4.0,1929.0,1812.0,Unknown,Unknown
tiger whiptail's trail,0.3,INTERMEDIATE,https://www.mtbproject.com/trail/7057662/tiger-whiptails-trail,Ajo,0.24712041884816738,3.0,BLM - Lower Sonoran Field Office,53.0,4.0,3.0,9.0,1996.0,1947.0,Unknown,Unknown
enter sandman,0.9,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7057655/enter-sandman,Ajo,0.24607329842931924,3.0,,4.0,64.0,1.0,3.0,1647.0,1587.0,Unknown,Unknown
the litterbox,0.9,DIFFICULT,https://www.mtbproject.com/trail/7057654/the-litterbox,Ajo,0.2450261780104711,3.0,Bike Ajo,38.0,37.0,2.0,4.0,1596.0,1573.0,Unknown,Unknown
e walker,3.7,INTERMEDIATE,https://www.mtbproject.com/trail/7057621/e-walker,Ajo,0.24397905759162297,3.0,,36.0,52.0,0.0,2.0,1558.0,1509.0,Unknown,Unknown
anakin to darth vader,1.7,INTERMEDIATE,https://www.mtbproject.com/trail/7057611/anakin-to-darth-vader,Ajo,0.24293193717277473,3.0,Bike Ajo,99.0,4.0,1.0,2.0,1604.0,1509.0,Unknown,Unknown
no country for old men,3.4,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/7057596/no-country-for-old-men,Ajo,0.2418848167539266,3.0,Bike Ajo,30.0,90.0,1.0,2.0,1643.0,1554.0,Unknown,Unknown
shortline,0.5,INTERMEDIATE,https://www.mtbproject.com/trail/7057591/shortline,Ajo,0.24083769633507845,3.0,,45.0,19.0,2.0,5.0,1937.0,1896.0,,Unknown
rosy boa,0.9,INTERMEDIATE,https://www.mtbproject.com/trail/7057590/rosy-boa,Ajo,0.2397905759162302,3.0,Bike Ajo,30.0,83.0,2.0,8.0,1975.0,1914.0,Unknown,Unknown
saikil (blm 8106a),1.9,INTERMEDIATE,https://www.mtbproject.com/trail/7057588/saikil-blm-8106a,Ajo,0.23874345549738207,3.0,Bike Ajo,54.0,8.0,1.0,1.0,1615.0,1565.0,Unknown,Unknown
lower 10-mile,3.5,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7057585/lower-10-mile,Ajo,0.23769633507853394,3.0,Bike Ajo,162.0,0.0,1.0,2.0,1777.0,1615.0,Unknown,Unknown
cabeza prieta overlook,1.1,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7057584/cabeza-prieta-overlook,Ajo,0.2366492146596858,3.0,,188.0,9.0,3.0,8.0,2720.0,2542.0,Unknown,Unknown
coachwhip,1.0,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7057560/coachwhip,Ajo,0.23560209424083756,3.0,Bike Ajo,0.0,121.0,2.0,3.0,1793.0,1672.0,Unknown,Unknown
dangal (blm 8106a),2.1,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7057527/dangal-blm-8106a,Ajo,0.23455497382198942,3.0,Bike Ajo,28.0,47.0,1.0,2.0,1569.0,1529.0,Unknown,Unknown
desert railroader (blm 8106),5.1,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7057526/desert-railroader-blm-8106,Ajo,0.23350785340314129,3.0,Bike Ajo,155.0,0.0,1.0,1.0,1632.0,1477.0,Unknown,Unknown
desert luge (blm 8110a),2.7,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7057525/desert-luge-blm-8110a,Ajo,0.23246073298429304,3.0,,0.0,141.0,1.0,2.0,1612.0,1472.0,Unknown,Unknown
alamo springs trail,3.5,DIFFICULT,https://www.mtbproject.com/trail/7057479/alamo-springs-trail,Tortolita,0.2314136125654449,3.0,,1299.0,639.0,10.0,32.0,3874.0,2864.0,Unknown,Not Allowed
uta stansburiana (8112k),1.3,EASY,https://www.mtbproject.com/trail/7057474/uta-stansburiana-8112k,Ajo,0.23036649214659677,3.0,Bike Ajo,162.0,0.0,2.0,3.0,1797.0,1635.0,Unknown,Unknown
f-road east (8112f),1.0,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7057473/f-road-east-8112f,Ajo,0.22931937172774863,3.0,BLM - Lower Sonoran Field Office,24.0,26.0,1.0,2.0,1689.0,1664.0,Unknown,Unknown
j.5,1.1,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7057472/j5,Ajo,0.2282722513089004,3.0,Bike Ajo,3.0,127.0,2.0,5.0,1756.0,1632.0,Unknown,Unknown
tailings south,2.2,EASY,https://www.mtbproject.com/trail/7057471/tailings-south,Ajo,0.22722513089005225,3.0,Bike Ajo,95.0,3.0,1.0,2.0,1650.0,1558.0,Unknown,Unknown
tailings east,2.2,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7057470/tailings-east,Ajo,0.22617801047120412,3.0,Bike Ajo,67.0,4.0,1.0,2.0,1613.0,1551.0,Unknown,Unknown
powerline north (blm 8109),3.1,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7057469/powerline-north-blm-8109,Ajo,0.22513089005235587,3.0,Bike Ajo,120.0,1.0,1.0,2.0,1627.0,1508.0,Unknown,Unknown
the warmup,1.0,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7057463/the-warmup,Ajo,0.22408376963350773,3.0,BLM - Lower Sonoran Field Office,103.0,0.0,2.0,3.0,1729.0,1626.0,Unknown,Unknown
f-road - fmz connector,0.4,INTERMEDIATE,https://www.mtbproject.com/trail/7057461/f-road-fmz-connector,Ajo,0.2230366492146596,3.0,BLM - Lower Sonoran Field Office,0.0,42.0,2.0,4.0,1677.0,1635.0,Unknown,Unknown
pipeline road (blm 8100),19.3,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7057457/pipeline-road-blm-8100,Ajo,0.22198952879581135,3.0,,1387.0,567.0,2.0,20.0,2789.0,1575.0,Unknown,Unknown
beale loop,3.3,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/999965/beale-loop,Kingman,0.22094240837696322,2.6,Colorado River Area Trail Alliance,493.0,480.0,6.0,16.0,4087.0,3608.0,Unknown,Unknown
maeveen behan trail,2.0,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7010136/maeveen-behan-trail,Tortolita,0.21989528795811508,2.7,Sonoran Desert Mountain Bicyclists,59.0,60.0,1.0,3.0,2402.0,2343.0,Leashed,Unknown
36th street trail,1.5,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/6210799/36th-street-trail,Tucson Estates,0.21884816753926695,2.7,,48.0,115.0,2.0,4.0,2678.0,2610.0,Unknown,Unknown
azt: segment 1 - canelo hills,43.2,DIFFICULT,https://www.mtbproject.com/trail/7025873/azt-segment-1-canelo-hills,Sierra Vista Southeast,0.2178010471204187,2.8,,4825.0,5985.0,5.0,28.0,6051.0,4211.0,Unknown,Unknown
bajada trail,3.6,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/7001100/bajada-trail,Laveen,0.21675392670157057,2.7,City of Phoenix - Trails and Desert Preserves,193.0,480.0,4.0,14.0,1687.0,1302.0,Leashed,Allowed
sunset trail,1.2,VERY DIFFICULT,https://www.mtbproject.com/trail/681291/sunset-trail,Tanque Verde,0.21570680628272243,2.7,Sonoran Desert Mountain Bicyclists,320.0,23.0,6.0,32.0,7742.0,7426.0,Leashed,Unknown
tortuga's revenge,2.9,DIFFICULT,https://www.mtbproject.com/trail/7016773/tortugas-revenge,Catalina,0.21465968586387418,2.2,AZ State Land Department,92.0,340.0,3.0,10.0,3532.0,3259.0,Off-leash,Unknown
willow lake trail,3.5,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7011068/willow-lake-trail,Prescott,0.21361256544502605,2.8,"City of Prescott, AZ - Recreation Services",72.0,66.0,1.0,3.0,5177.0,5148.0,Leashed,Unknown
granite,3.5,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/7013389/granite,Fountain Hills,0.2125654450261779,2.8,Maricopa County Parks,362.0,49.0,2.0,6.0,2227.0,1897.0,Unknown,Allowed
avery bryce trail,2.7,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7000601/avery-bryce-trail,Tucson Estates,0.21151832460732978,2.8,Sonoran Desert Mountain Bicyclists,177.0,2.0,1.0,2.0,2629.0,2453.0,Unknown,Unknown
coachwhip (h1),5.0,INTERMEDIATE,https://www.mtbproject.com/trail/6529488/coachwhip-h1,Peoria,0.21047120418848153,2.4,,414.0,431.0,3.0,16.0,1498.0,1321.0,Unknown,Unknown
brown's ranch road,2.7,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7023664/browns-ranch-road,Carefree,0.2094240837696334,2.5,,45.0,159.0,1.0,3.0,2761.0,2604.0,Leashed,Unknown
cherry tank,4.4,DIFFICULT,https://www.mtbproject.com/trail/5402206/cherry-tank,Catalina,0.20837696335078526,2.5,Sonoran Desert Mountain Bicyclists,887.0,356.0,5.0,19.0,4226.0,3515.0,Unknown,Unknown
maricopa regional trail (spur cross to cave creek park),4.3,DIFFICULT,https://www.mtbproject.com/trail/626687/maricopa-regional-trail-spur-cross-to-cave-creek-park,Cave Creek,0.20732984293193701,2.7,Cave Creek Bicycle Association,133.0,506.0,3.0,8.0,2610.0,2104.0,Unknown,Allowed
azt - passage 6 - las colinas,13.3,DIFFICULT,https://www.mtbproject.com/trail/7012180/azt-passage-6-las-colinas,Corona de Tucson,0.20628272251308888,2.7,USFS - Coronado National Forest Office,1295.0,2429.0,5.0,19.0,5240.0,4076.0,Unknown,Unknown
derrick trail #33,2.6,DIFFICULT,https://www.mtbproject.com/trail/7017464/derrick-trail-33,Star Valley,0.20523560209424074,2.7,,1020.0,0.0,7.0,19.0,6444.0,5424.0,Unknown,Unknown
his/hers trail,2.5,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7024400/hishers-trail,Catalina,0.2041884816753926,2.7,,78.0,109.0,1.0,4.0,3874.0,3785.0,Unknown,Unknown
hardy wash trail,0.5,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7010230/hardy-wash-trail,Tortolita,0.20314136125654436,2.7,Sonoran Desert Mountain Bicyclists,27.0,0.0,1.0,1.0,2346.0,2319.0,Unknown,Unknown
westworld trail,3.1,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/5287420/westworld-trail,Fountain Hills,0.20209424083769623,2.4,City of Scottsdale,110.0,57.0,1.0,6.0,1548.0,1475.0,Unknown,Not Allowed
azt: segment 6 - oracle ridge and oracle state park,21.3,DIFFICULT,https://www.mtbproject.com/trail/7025878/azt-segment-6-oracle-ridge-and-oracle-state-park,Oracle,0.2010471204188481,2.5,USFS - Coronado National Forest Office,1964.0,5797.0,7.0,42.0,7901.0,3992.0,Unknown,Unknown
baby jesus trail,3.9,VERY DIFFICULT,https://www.mtbproject.com/trail/7017456/baby-jesus-trail,Catalina,0.19999999999999984,2.5,,864.0,339.0,6.0,20.0,3879.0,3182.0,Unknown,Unknown
chimney trail,1.1,EASY,https://www.mtbproject.com/trail/836211/chimney-trail,Flagstaff,0.1989528795811517,2.5,Flagstaff Biking Organization,71.0,32.0,2.0,4.0,7333.0,7294.0,Unknown,Allowed
maricopa trail: anthem to lake pleasant,9.1,EASY,https://www.mtbproject.com/trail/7011413/maricopa-trail-anthem-to-lake-pleasant,Anthem,0.19790575916230357,2.4,Maricopa County Parks,142.0,172.0,1.0,2.0,1730.0,1588.0,Unknown,Allowed
ford canyon trail,7.5,VERY DIFFICULT,https://www.mtbproject.com/trail/7001273/ford-canyon-trail,Citrus Park,0.19685863874345533,2.3,,1701.0,306.0,5.0,23.0,2846.0,1443.0,Unknown,Allowed
airport loop,5.9,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/5787811/airport-loop,Flagstaff,0.1958115183246072,2.3,,301.0,303.0,2.0,10.0,7043.0,6940.0,Unknown,Unknown
mosaic wash loop,2.1,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7022357/mosaic-wash-loop,Flowing Wells,0.19476439790575906,2.4,Pima Community College,122.0,99.0,2.0,7.0,2456.0,2367.0,Unknown,Unknown
iron horse connector #623a,1.6,EASY,https://www.mtbproject.com/trail/7016112/iron-horse-connector-623a,Pinetop-Lakeside,0.19371727748691092,2.4,Pinetop-Lakeside TRACKS,91.0,32.0,1.0,4.0,7246.0,7187.0,Unknown,Unknown
tusayan greenway,6.6,EASY,https://www.mtbproject.com/trail/7022883/tusayan-greenway,Grand Canyon,0.19267015706806268,2.5,,472.0,20.0,1.0,5.0,7091.0,6637.0,Unknown,Unknown
heart trail,1.9,DIFFICULT,https://www.mtbproject.com/trail/5355998/heart-trail,Flagstaff,0.19162303664921454,2.5,USFS - Coconino National Forest Office,1423.0,0.0,14.0,36.0,8748.0,7326.0,Unknown,Unknown
cactus trail,0.5,INTERMEDIATE,https://www.mtbproject.com/trail/7034817/cactus-trail,Tempe Junction,0.1905759162303664,2.5,City of Tempe - Parks,48.0,18.0,2.0,6.0,1241.0,1208.0,Unknown,Unknown
geronimo trail (fs road 63),41.5,INTERMEDIATE,https://www.mtbproject.com/trail/7022232/geronimo-trail-fs-road-63,"Lordsburg, NM",0.18952879581151816,2.5,,1388.0,2647.0,2.0,13.0,5824.0,3784.0,Unknown,Unknown
grant hill loop trail,4.1,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/3963692/grant-hill-loop-trail,Swift Trail Junction,0.18848167539267002,2.5,,492.0,494.0,5.0,27.0,9438.0,9001.0,Unknown,Unknown
aspen nature trail,0.7,DIFFICULT,https://www.mtbproject.com/trail/7000231/aspen-nature-trail,Flagstaff,0.1874345549738219,2.5,Flagstaff Biking Organization,252.0,0.0,7.0,11.0,9254.0,9003.0,Unknown,Unknown
bates well road,11.1,EASY,https://www.mtbproject.com/trail/7025526/bates-well-road,Ajo,0.18638743455497375,2.5,Flagstaff Biking Organization,252.0,0.0,7.0,11.0,9254.0,9003.0,Unknown,Unknown
bones loop,3.9,INTERMEDIATE,https://www.mtbproject.com/trail/7024225/bones-loop,Catalina,0.1853403141361255,2.5,Sonoran Desert Mountain Bicyclists,251.0,230.0,2.0,9.0,4029.0,3835.0,Unknown,Unknown
boy scout trail #126,0.9,DIFFICULT,https://www.mtbproject.com/trail/7011159/boy-scout-trail-126,Prescott,0.18429319371727737,2.5,USFS - Prescott National Forest Office,0.0,342.0,7.0,26.0,6280.0,5937.0,Leashed,Unknown
easy oldham,1.8,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/834958/easy-oldham,Flagstaff,0.18324607329842924,2.5,Flagstaff Biking Organization,522.0,3.0,5.0,16.0,7577.0,7055.0,Unknown,Unknown
old hatchery trail,0.5,DIFFICULT,https://www.mtbproject.com/trail/7016109/old-hatchery-trail,Pinetop-Lakeside,0.182198952879581,2.5,Pinetop-Lakeside TRACKS,84.0,4.0,3.0,7.0,7118.0,7037.0,Unknown,Unknown
dysart,1.9,EASY,https://www.mtbproject.com/trail/7002874/dysart,Goodyear,0.18115183246073285,2.5,Maricopa County Parks,47.0,181.0,2.0,7.0,1190.0,1055.0,Unknown,Allowed
black hill trail,2.6,EASY,https://www.mtbproject.com/trail/7024290/black-hill-trail,Rio Verde,0.18010471204188472,2.5,,196.0,17.0,2.0,3.0,2664.0,2485.0,Leashed,Not Allowed
wayne's world,0.6,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/7037193/waynes-world,Buckeye,0.17905759162303658,0.0,,,,,,,,,
rattlesnake,1.5,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7024402/rattlesnake,Catalina,0.17801047120418834,0.0,,,,,,,,,
flue trail,0.9,EASY,https://www.mtbproject.com/trail/2149275/flue-trail,Flagstaff,0.1769633507853402,0.0,,,,,,,,,
corral,2.7,EASY,https://www.mtbproject.com/trail/7024403/corral,Catalina,0.17591623036649207,0.0,,,,,,,,,
black canyon,0.6,DIFFICULT,https://www.mtbproject.com/trail/7011687/black-canyon,Yuma,0.17486910994764382,0.0,,,,,,,,,
brown canyon access road,0.9,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7015951/brown-canyon-access-road,Sierra Vista,0.17382198952879568,0.0,,,,,,,,,
usfs road 4388,1.3,EASY,https://www.mtbproject.com/trail/7021429/usfs-road-4388,Saint David,0.17277486910994755,0.0,,,,,,,,,
my precious,1.5,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/7022190/my-precious,Ajo,0.1717277486910994,0.0,,,,,,,,,
fence trail,0.7,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/1007803/fence-trail,Flagstaff,0.17068062827225117,0.0,,,,,,,,,
marker 2 - marker 37,0.4,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7035697/marker-2-marker-37,South Tucson,0.16963350785340303,0.0,,,,,,,,,
rusty rake,0.3,EASY,https://www.mtbproject.com/trail/7037195/rusty-rake,Buckeye,0.1685863874345549,0.0,,,,,,,,,
waterline road (trail),14.7,EASY,https://www.mtbproject.com/trail/7000137/waterline-road-trail,Flagstaff,0.16753926701570665,0.0,,,,,,,,,
desert park trail,3.6,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/6535182/desert-park-trail,Fountain Hills,0.16649214659685851,2.1,Desert Foothills Mountain Bike Association,735.0,17.0,4.0,10.0,2432.0,1698.0,Unknown,Not Allowed
pedersen trail,8.8,INTERMEDIATE,https://www.mtbproject.com/trail/7002870/pedersen-trail,Goodyear,0.16544502617801038,0.0,,,,,,,,,
maricopa trail: lake pleasant,3.5,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/4547608/maricopa-trail-lake-pleasant,Anthem,0.16439790575916213,0.0,,,,,,,,,
dove valley trail,4.7,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7052640/dove-valley-trail,Carefree,0.163350785340314,0.0,,,,,,,,,
powerline road,2.8,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7012707/powerline-road,Catalina,0.16230366492146586,0.0,,,,,,,,,
black grama loop (#1004),1.4,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7036757/black-grama-loop-1004,Cornville,0.16125654450261773,2.3,USFS - Coconino National Forest Office,115.0,95.0,3.0,7.0,3527.0,3432.0,Unknown,Unknown
e. miller canyon road,2.0,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7017053/e-miller-canyon-road,Sierra Vista Southeast,0.16020942408376948,2.3,USFS - Coronado National Forest Office,0.0,723.0,7.0,16.0,5775.0,5051.0,Unknown,Unknown
oasis trail,0.4,EASY,https://www.mtbproject.com/trail/7010232/oasis-trail,Tortolita,0.15916230366492135,2.3,Sonoran Desert Mountain Bicyclists,2.0,6.0,0.0,0.0,2328.0,2322.0,Unknown,Unknown
dirt road,1.4,EASY,https://www.mtbproject.com/trail/7020538/dirt-road,Guadalupe,0.1581151832460732,2.2,City of Phoenix - Trails and Desert Preserves,183.0,5.0,3.0,7.0,1573.0,1393.0,Leashed,Allowed
cholla loop (h3),2.7,DIFFICULT,https://www.mtbproject.com/trail/6530067/cholla-loop-h3,Glendale,0.15706806282722496,2.2,,447.0,475.0,7.0,17.0,1797.0,1374.0,Unknown,Unknown
rocky moto,3.8,DIFFICULT,https://www.mtbproject.com/trail/5147547/rocky-moto,Flagstaff,0.15602094240837683,2.3,Flagstaff Biking Organization,469.0,124.0,3.0,8.0,7857.0,7486.0,Unknown,Allowed
woods canyon trail,4.2,EASY,https://www.mtbproject.com/trail/7014156/woods-canyon-trail,Star Valley,0.1549738219895287,2.2,,179.0,197.0,2.0,8.0,7641.0,7497.0,Leashed,Unknown
pima wash trail,1.5,INTERMEDIATE,https://www.mtbproject.com/trail/7021062/pima-wash-trail,Guadalupe,0.15392670157068056,1.9,,184.0,2.0,2.0,7.0,1557.0,1374.0,Unknown,Allowed
ice cave trail,3.5,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/7044447/ice-cave-trail,Lake of the Woods,0.1528795811518323,2.0,,550.0,38.0,3.0,10.0,7218.0,6686.0,Leashed,Unknown
malpais trail,4.3,DIFFICULT,https://www.mtbproject.com/trail/7000536/malpais-trail,Queen Creek,0.15183246073298418,1.6,,348.0,450.0,4.0,14.0,1923.0,1722.0,Unknown,Unknown
valle verde trail,1.0,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/4904320/valle-verde-trail,Anthem,0.1497382198952878,2.0,Cave Creek Bicycle Association,130.0,12.0,3.0,12.0,1874.0,1744.0,Unknown,Unknown
west spruce trail #264,8.6,DIFFICULT,https://www.mtbproject.com/trail/7012710/west-spruce-trail-264,Prescott,0.14869109947643966,2.0,USFS - Prescott National Forest Office,1180.0,2790.0,9.0,27.0,7052.0,5049.0,Unknown,Unknown
arrowhead point (h2),1.5,VERY DIFFICULT,https://www.mtbproject.com/trail/7000561/arrowhead-point-h2,Glendale,0.14764397905759152,2.0,,357.0,382.0,9.0,18.0,1834.0,1453.0,Leashed,Unknown
pipeline trail,3.0,EASY,https://www.mtbproject.com/trail/842425/pipeline-trail,Flagstaff,0.1465968586387434,2.0,USFS - Coconino National Forest Office,405.0,77.0,3.0,10.0,7207.0,6880.0,Unknown,Unknown
bct: carefree highway to new river,10.6,INTERMEDIATE,https://www.mtbproject.com/trail/7045208/bct-carefree-highway-to-new-river,Anthem,0.14554973821989514,2.0,,554.0,120.0,1.0,7.0,2052.0,1618.0,Unknown,Allowed
bunny - cactus connector,1.0,EASY,https://www.mtbproject.com/trail/7056289/bunny-cactus-connector,Tanque Verde,0.144502617801047,2.0,,0.0,30.0,1.0,1.0,2871.0,2841.0,Unknown,Not Allowed
hawk's nest,0.4,INTERMEDIATE,https://www.mtbproject.com/trail/4903675/hawks-nest,Anthem,0.14240837696335062,2.0,City of Phoenix - Trails and Desert Preserves,203.0,0.0,10.0,19.0,1820.0,1617.0,Unknown,Unknown
sparrow,1.6,DIFFICULT,https://www.mtbproject.com/trail/7012580/sparrow,Prescott,0.1413612565445025,2.0,USFS - Prescott National Forest Office,604.0,0.0,7.0,16.0,6878.0,6274.0,Unknown,Unknown
middlemarch canyon trail #277,2.6,DIFFICULT,https://www.mtbproject.com/trail/7021270/middlemarch-canyon-trail-277,Saint David,0.14031413612565435,2.0,USFS - Coronado National Forest Office,678.0,388.0,8.0,31.0,5833.0,5155.0,Unknown,Unknown
lizardhead trail,0.7,INTERMEDIATE,https://www.mtbproject.com/trail/4943336/lizardhead-trail,West Sedona,0.1392670157068061,2.0,Verde Valley Cyclists Coalition,67.0,27.0,2.0,9.0,4659.0,4604.0,Unknown,Unknown
no-so,1.1,EASY,https://www.mtbproject.com/trail/4210478/no-so,Apache Junction,0.13821989528795797,2.0,Maricopa County Parks,0.0,120.0,2.0,4.0,1891.0,1771.0,Unknown,Allowed
willow springs trail head,1.2,EASY,https://www.mtbproject.com/trail/7014159/willow-springs-trail-head,Star Valley,0.13717277486910984,2.0,USFS - Apache & Sitgreaves National Forests Office,76.0,41.0,2.0,6.0,7588.0,7535.0,Leashed,Unknown
poker trail,0.3,DIFFICULT,https://www.mtbproject.com/trail/2149341/poker-trail,Flagstaff,0.1361256544502617,2.0,USFS - Coconino National Forest Office,76.0,1.0,5.0,12.0,7475.0,7399.0,Unknown,Allowed
upper teacup,0.3,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/7038655/upper-teacup,West Sedona,0.13507853403141346,2.0,Verde Valley Cyclists Coalition,80.0,0.0,5.0,9.0,4772.0,4691.0,Unknown,Unknown
scrambler,1.5,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/7011820/scrambler,Fortuna Foothills,0.13403141361256532,2.0,Desert Mountain Bikers of Yuma,86.0,190.0,4.0,12.0,493.0,349.0,Unknown,Unknown
ball field loop trail,0.5,EASY,https://www.mtbproject.com/trail/7010165/ball-field-loop-trail,Tortolita,0.13298429319371718,2.0,Sonoran Desert Mountain Bicyclists,17.0,14.0,1.0,2.0,2379.0,2362.0,Unknown,Unknown
marker 1 - marker 4 - anklam access,0.2,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7035692/marker-1-marker-4-anklam-access,South Tucson,0.13193717277486894,2.0,,16.0,3.0,1.0,3.0,2498.0,2482.0,Leashed,Unknown
marker 8 - marker 27,0.3,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7035755/marker-8-marker-27,Flowing Wells,0.1308900523560208,2.0,,74.0,1.0,5.0,7.0,2513.0,2439.0,Off-leash,Unknown
elephant head trail,11.7,DIFFICULT,https://www.mtbproject.com/trail/7000047/elephant-head-trail,Tubac,0.12984293193717267,2.0,Sonoran Desert Mountain Bicyclists,1525.0,1697.0,5.0,19.0,4670.0,3576.0,Unknown,Unknown
