trail_name,length,difficulty,trail_link,city,popularity,rating,local_club,tot_climb,tot_descent,ave_grade,max_grade,max_elevation,min_elevation,dog_policy,e_bike_policy
germania pass via east greeley,3.2,INTERMEDIATE,https://www.mtbproject.com/trail/7026036/germania-pass-via-east-greeley,"Alta, UT",0.2586206896551725,3.0,Alta Ski Area,1311.0,136.0,9.0,23.0,10543.0,9233.0,No Dogs,Unknown
race loop,1.5,INTERMEDIATE,https://www.mtbproject.com/trail/7044984/race-loop,"Orem, UT",0.2575431034482759,3.0,,217.0,172.0,5.0,18.0,5326.0,5126.0,Unknown,Unknown
loafer mountain trail #098,5.7,INTERMEDIATE,https://www.mtbproject.com/trail/7006477/loafer-mountain-trail-098,"Woodland Hills, UT",0.25646551724137934,3.0,"USFS - Uinta, Wasatch & Cache National Forests Office",3231.0,293.0,12.0,49.0,10642.0,7697.0,Unknown,Unknown
clark lake trail #141,2.3,INTERMEDIATE,https://www.mtbproject.com/trail/7036586/clark-lake-trail-141,"Moab, UT",0.25538793103448276,3.0,USFS - Manti-La Sal National Forest,1164.0,0.0,10.0,31.0,9963.0,8799.0,Leashed,Not Allowed
rich trail #33092,2.2,EASY,https://www.mtbproject.com/trail/7043232/rich-trail-33092,"Panguitch, UT",0.2543103448275862,3.0,,175.0,490.0,6.0,24.0,7868.0,7533.0,Unknown,Unknown
north river road,1.4,DIFFICULT,https://www.mtbproject.com/trail/7028861/north-river-road,"Willard, UT",0.2532327586206897,3.0,"Weber County Government, Ogden, UT - Parks",25.0,342.0,5.0,12.0,6079.0,5745.0,Leashed,Unknown
the bunker,4.3,DIFFICULT,https://www.mtbproject.com/trail/7049775/the-bunker,"Tooele, UT",0.25215517241379315,3.0,,1399.0,1.0,6.0,21.0,6291.0,4894.0,Unknown,Unknown
red ledges trail (019),5.2,EASY,https://www.mtbproject.com/trail/7019086/red-ledges-trail-019,"Monticello, UT",0.2510775862068966,3.0,,663.0,1459.0,8.0,43.0,9605.0,8498.0,Leashed,Not Allowed
behind the rocks loop shortcut,1.8,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/7055136/behind-the-rocks-loop-shortcut,"Moab, UT",0.25,3.0,,16.0,447.0,5.0,9.0,5722.0,5277.0,Unknown,Allowed
west mountain road,4.8,VERY DIFFICULT,https://www.mtbproject.com/trail/7055694/west-mountain-road,"Santa Clara, UT",0.24892241379310354,3.0,,1201.0,280.0,6.0,14.0,4735.0,3541.0,Unknown,Unknown
holman trail #039,5.2,INTERMEDIATE,https://www.mtbproject.com/trail/7015738/holman-trail-039,"Midway, UT",0.24784482758620696,3.0,"USFS - Uinta, Wasatch & Cache National Forests Office",337.0,3031.0,12.0,58.0,9462.0,6768.0,Unknown,Allowed
collins gulch road,2.7,DIFFICULT,https://www.mtbproject.com/trail/7026034/collins-gulch-road,"Alta, UT",0.2467672413793104,3.0,,1823.0,0.0,13.0,28.0,10364.0,8541.0,No Dogs,Unknown
lariat,3.0,INTERMEDIATE,https://www.mtbproject.com/trail/7043749/lariat,"Monticello, UT",0.2456896551724138,3.0,,310.0,317.0,4.0,13.0,7210.0,7044.0,Unknown,Unknown
the avenues,1.4,EASY,https://www.mtbproject.com/trail/7043765/the-avenues,"Summit Park, UT",0.24461206896551724,3.0,,326.0,126.0,6.0,11.0,7242.0,6916.0,Unknown,Unknown
dowd mountain road #094,4.4,DIFFICULT,https://www.mtbproject.com/trail/7030994/dowd-mountain-road-094,"Manila, UT",0.24353448275862077,3.0,USFS - Ashley National Forest Office,390.0,232.0,3.0,7.0,7882.0,7514.0,Unknown,Unknown
jupiter peak road,1.2,INTERMEDIATE,https://www.mtbproject.com/trail/3735606/jupiter-peak-road,"Alta, UT",0.2424568965517242,3.0,,379.0,164.0,9.0,26.0,9968.0,9731.0,Unknown,Unknown
razorback wash #6,0.5,EASY,https://www.mtbproject.com/trail/7037819/razorback-wash-6,"Cedar City, UT",0.24137931034482762,3.0,,162.0,3.0,6.0,16.0,6139.0,5979.0,Unknown,Unknown
blm 1101,1.3,DIFFICULT,https://www.mtbproject.com/trail/7014457/blm-1101,"Loa, UT",0.24030172413793105,3.0,BLM Utah - Henry Mountains Field Station,68.0,38.0,2.0,7.0,4424.0,4360.0,Unknown,Unknown
ireland,1.0,EASY,https://www.mtbproject.com/trail/7045012/ireland,"Orem, UT",0.23922413793103448,3.0,,602.0,0.0,11.0,23.0,6067.0,5465.0,Unknown,Unknown
willow hollow trail #159,1.0,INTERMEDIATE,https://www.mtbproject.com/trail/7007018/willow-hollow-trail-159,"Cedar Hills, UT",0.238146551724138,3.0,"USFS - Uinta, Wasatch & Cache National Forests Office",0.0,448.0,8.0,17.0,8047.0,7599.0,Unknown,Allowed
tusher wash road,3.2,INTERMEDIATE,https://www.mtbproject.com/trail/7037821/tusher-wash-road,"Moab, UT",0.23706896551724144,3.0,BLM Utah - Moab Field Office,62.0,249.0,2.0,12.0,4793.0,4605.0,Leashed,Allowed
cutler creek trail,0.8,INTERMEDIATE,https://www.mtbproject.com/trail/7028860/cutler-creek-trail,"North Ogden, UT",0.23599137931034486,3.0,,19.0,212.0,5.0,8.0,6154.0,5960.0,Leashed,Unknown
steel hollow,2.8,DIFFICULT,https://www.mtbproject.com/trail/7000689/steel-hollow,"North Logan, UT",0.2349137931034483,3.0,"USFS - Uinta, Wasatch & Cache National Forests Office",1367.0,3.0,9.0,21.0,7327.0,5961.0,Unknown,Allowed
rademan ridge,1.4,DIFFICULT,https://www.mtbproject.com/trail/7001680/rademan-ridge,"Snyderville, UT",0.2338362068965517,3.0,Mountain Trails Foundation,195.0,137.0,5.0,18.0,6969.0,6787.0,Off-leash,Unknown
corkscrew,0.6,EASY,https://www.mtbproject.com/trail/7029369/corkscrew,"Alpine, UT",0.23275862068965525,3.0,,246.0,28.0,8.0,20.0,5421.0,5174.0,Unknown,Unknown
silver summit neighborhood path,1.9,INTERMEDIATE,https://www.mtbproject.com/trail/7015430/silver-summit-neighborhood-path,"Snyderville, UT",0.23168103448275867,3.0,Park City Municipal,15.0,78.0,1.0,5.0,6508.0,6439.0,Unknown,Unknown
observation point trail,1.1,INTERMEDIATE,https://www.mtbproject.com/trail/7019952/observation-point-trail,"Junction, UT",0.2306034482758621,3.0,Eagle Point Ski Resort,170.0,182.0,6.0,17.0,10325.0,10143.0,Off-leash,Unknown
bull run connector,0.9,INTERMEDIATE,https://www.mtbproject.com/trail/7029979/bull-run-connector,"Moab, UT",0.22952586206896552,3.0,Moab Trail Mix,116.0,8.0,3.0,7.0,5473.0,5364.0,Leashed,Unknown
sunrise drive,1.4,INTERMEDIATE,https://www.mtbproject.com/trail/7043766/sunrise-drive,"Summit Park, UT",0.22844827586206895,3.0,,611.0,6.0,8.0,21.0,7639.0,7028.0,Unknown,Unknown
forest road 0041,9.1,INTERMEDIATE,https://www.mtbproject.com/trail/5933895/forest-road-0041,"Orangeville, UT",0.2273706896551725,3.0,,202.0,2005.0,5.0,14.0,9022.0,7038.0,Unknown,Allowed
trail 51,2.0,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7044991/trail-51,"Lindon, UT",0.2262931034482759,3.0,,534.0,221.0,7.0,16.0,6556.0,6082.0,Unknown,Unknown
ruby rim b loop 33072b,0.9,INTERMEDIATE,https://www.mtbproject.com/trail/7056651/ruby-rim-b-loop-33072b,"Panguitch, UT",0.22521551724137934,3.0,,49.0,51.0,2.0,7.0,7768.0,7719.0,Unknown,Unknown
la dee duh,0.9,VERY DIFFICULT,https://www.mtbproject.com/trail/7004379/la-dee-duh,"Park City, UT",0.22413793103448276,3.0,Mountain Trails Foundation,57.0,15.0,2.0,4.0,6880.0,6827.0,Leashed,Unknown
blind hollow trail,3.5,INTERMEDIATE,https://www.mtbproject.com/trail/7001119/blind-hollow-trail,"Smithfield, UT",0.2230603448275862,3.0,"USFS - Uinta, Wasatch & Cache National Forests Office",0.0,1883.0,10.0,22.0,7666.0,5783.0,Unknown,Unknown
7-up to rocky tops connector,0.5,INTERMEDIATE,https://www.mtbproject.com/trail/7031944/7-up-to-rocky-tops-connector,"Moab, UT",0.22198275862068972,3.0,,79.0,22.0,4.0,15.0,5122.0,5043.0,Leashed,Unknown
hi hunt #228 (big flat to three creeks),2.7,INTERMEDIATE,https://www.mtbproject.com/trail/7029276/hi-hunt-228-big-flat-to-three-creeks,"Junction, UT",0.22090517241379315,3.0,USFS - Fishlake National Forest Office,54.0,1220.0,9.0,32.0,10074.0,8859.0,Off-leash,Unknown
bovine,1.4,INTERMEDIATE,https://www.mtbproject.com/trail/7041110/bovine,"Ephraim, UT",0.21982758620689657,3.0,,31.0,585.0,8.0,35.0,8429.0,7861.0,Unknown,Unknown
betty,1.2,INTERMEDIATE,https://www.mtbproject.com/trail/7044989/betty,"Orem, UT",0.21875,3.0,,567.0,0.0,9.0,19.0,6111.0,5544.0,Off-leash,Unknown
red atv trail #8,0.7,INTERMEDIATE,https://www.mtbproject.com/trail/7041102/red-atv-trail-8,"Cedar City, UT",0.21767241379310354,3.0,,234.0,20.0,7.0,14.0,6415.0,6181.0,Unknown,Unknown
lousy jim creek trail #163,1.2,INTERMEDIATE,https://www.mtbproject.com/trail/7030655/lousy-jim-creek-trail-163,"Beaver, UT",0.21659482758620696,3.0,,0.0,509.0,8.0,10.0,9412.0,8903.0,Off-leash,Unknown
slickrock spur trail,0.3,INTERMEDIATE,https://www.mtbproject.com/trail/7047872/slickrock-spur-trail,"Moab, UT",0.2155172413793104,3.0,,29.0,5.0,2.0,13.0,4626.0,4597.0,Unknown,Allowed
sidestep (south),0.7,INTERMEDIATE,https://www.mtbproject.com/trail/7025691/sidestep-south,"Moab, UT",0.2144396551724138,3.0,Moab Trail Mix,75.0,133.0,6.0,11.0,4965.0,4833.0,Leashed,Not Allowed
fr 81,4.4,EASY,https://www.mtbproject.com/trail/7001779/fr-81,"Parowan, UT",0.21336206896551724,3.0,USFS - Dixie National Forest Office,120.0,869.0,4.0,9.0,9143.0,8366.0,Leashed,Unknown
dalton well (bushy basin) connector,0.7,INTERMEDIATE,https://www.mtbproject.com/trail/230416/dalton-well-bushy-basin-connector,"Moab, UT",0.21228448275862077,3.0,Moab Trails Alliance,16.0,0.0,0.0,1.0,4421.0,4405.0,Leashed,Allowed
backslide,0.9,DIFFICULT,https://www.mtbproject.com/trail/7001689/backslide,"Snyderville, UT",0.2112068965517242,3.0,Mountain Trails Foundation,126.0,192.0,6.0,16.0,7047.0,6858.0,Off-leash,Unknown
old trench road #181,2.1,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7015742/old-trench-road-181,"Midway, UT",0.21012931034482762,3.0,"USFS - Uinta, Wasatch & Cache National Forests Office",77.0,861.0,9.0,39.0,9467.0,8683.0,Unknown,Allowed
high grade,0.4,DIFFICULT,https://www.mtbproject.com/trail/7056648/high-grade,"Leeds, UT",0.20905172413793105,3.0,Trail Alliance of Southern Utah (TASU),85.0,15.0,4.0,13.0,3125.0,3042.0,Unknown,Unknown
ben's switchbacks,0.5,INTERMEDIATE,https://www.mtbproject.com/trail/7009637/bens-switchbacks,"Carbonville, UT",0.20797413793103448,3.0,BLM Utah-Price Field Office,191.0,0.0,7.0,14.0,6278.0,6088.0,Unknown,Unknown
crank,1.2,INTERMEDIATE,https://www.mtbproject.com/trail/7045009/crank,"Lindon, UT",0.206896551724138,3.0,,467.0,10.0,8.0,15.0,6176.0,5719.0,Unknown,Unknown
mouse climb,0.8,INTERMEDIATE,https://www.mtbproject.com/trail/7044990/mouse-climb,"Lindon, UT",0.20581896551724144,3.0,,0.0,390.0,10.0,26.0,6108.0,5718.0,Unknown,Unknown
fox tail,0.8,INTERMEDIATE,https://www.mtbproject.com/trail/7055326/fox-tail,"Park City, UT",0.20474137931034486,3.0,Mountain Trails Foundation,125.0,110.0,6.0,13.0,7191.0,7089.0,Unknown,Not Allowed
buckle,0.8,INTERMEDIATE,https://www.mtbproject.com/trail/7045015/buckle,"Lindon, UT",0.2036637931034483,3.0,,213.0,9.0,5.0,19.0,6337.0,6133.0,Unknown,Unknown
maid marian,1.4,INTERMEDIATE,https://www.mtbproject.com/trail/7044995/maid-marian,"Lindon, UT",0.2025862068965517,3.0,,167.0,207.0,5.0,13.0,6607.0,6409.0,Unknown,Unknown
frank young canyon trail #97,1.3,INTERMEDIATE,https://www.mtbproject.com/trail/7055053/frank-young-canyon-trail-97,"Woodland Hills, UT",0.20150862068965525,3.0,"USFS - Uinta, Wasatch & Cache National Forests Office",0.0,295.0,4.0,10.0,8465.0,8170.0,Off-leash,Allowed
blackbird,0.6,INTERMEDIATE,https://www.mtbproject.com/trail/7045005/blackbird,"Lindon, UT",0.20043103448275867,3.0,,34.0,108.0,4.0,9.0,5752.0,5644.0,Unknown,Unknown
west ridge,1.2,INTERMEDIATE,https://www.mtbproject.com/trail/7045018/west-ridge,"Lindon, UT",0.1993534482758621,3.0,,443.0,45.0,8.0,19.0,6331.0,5933.0,Unknown,Unknown
hidden oak trail (lower),0.3,INTERMEDIATE,https://www.mtbproject.com/trail/7056048/hidden-oak-trail-lower,"Salem, UT",0.19827586206896552,3.0,,133.0,0.0,9.0,39.0,5408.0,5275.0,Unknown,Unknown
prayer circle,0.6,INTERMEDIATE,https://www.mtbproject.com/trail/7044998/prayer-circle,"Lindon, UT",0.19719827586206895,3.0,,150.0,40.0,6.0,12.0,6589.0,6449.0,Unknown,Unknown
rawhide,0.5,INTERMEDIATE,https://www.mtbproject.com/trail/7057830/rawhide,"Herriman, UT",0.1961206896551725,3.0,,187.0,0.0,7.0,11.0,6222.0,6035.0,Unknown,Unknown
411,0.5,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/7057824/411,"Eagle Mountain, UT",0.1950431034482759,3.0,,138.0,2.0,6.0,10.0,5604.0,5467.0,Unknown,Unknown
the water's way out,1.4,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/7057229/the-waters-way-out,"Moab, UT",0.19396551724137934,3.0,,86.0,23.0,2.0,5.0,5327.0,5245.0,Off-leash,Allowed
mesa road,5.2,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7008909/mesa-road,"Springdale, UT",0.19288793103448276,2.7,Trail Alliance of Southern Utah (TASU),297.0,165.0,2.0,5.0,5080.0,4812.0,Off-leash,Unknown
lakeside trail,2.9,DIFFICULT,https://www.mtbproject.com/trail/7001874/lakeside-trail,"Syracuse, UT",0.1918103448275862,2.7,Utah State Parks,103.0,110.0,1.0,6.0,4281.0,4216.0,Unknown,Allowed
behind the rocks road,14.5,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/351104/behind-the-rocks-road,"Moab, UT",0.19073275862068972,2.6,Moab Trails Alliance,679.0,1682.0,3.0,12.0,5539.0,4524.0,Leashed,Allowed
boy scout loop,0.7,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7012530/boy-scout-loop,"Hurricane, UT",0.18965517241379315,2.8,,79.0,89.0,5.0,13.0,3137.0,3053.0,Unknown,Unknown
chop'd coyote,4.8,EASY,https://www.mtbproject.com/trail/7026677/chopd-coyote,"Heber, UT",0.18857758620689657,2.8,Wasatch Trails Alliance,1167.0,90.0,5.0,14.0,7350.0,6273.0,Unknown,Unknown
landslide,1.7,EASY,https://www.mtbproject.com/trail/7023909/landslide,"Ferron, UT",0.1875,2.8,Utah State Parks,120.0,122.0,3.0,7.0,5150.0,5032.0,No Dogs,Allowed
grapevine,1.0,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/4332560/grapevine,"Washington, UT",0.18642241379310354,2.6,Trail Alliance of Southern Utah (TASU),193.0,0.0,4.0,7.0,3275.0,3083.0,Unknown,Unknown
white reef trail,1.8,INTERMEDIATE,https://www.mtbproject.com/trail/4581803/white-reef-trail,"Leeds, UT",0.18534482758620696,2.7,Trail Alliance of Southern Utah (TASU),265.0,6.0,3.0,7.0,3332.0,3067.0,Unknown,Unknown
wagonwheel trail (168),3.3,DIFFICULT,https://www.mtbproject.com/trail/7019142/wagonwheel-trail-168,"Monticello, UT",0.1842672413793104,2.7,USFS - Manti-La Sal National Forest Office,139.0,743.0,5.0,24.0,8743.0,8139.0,Unknown,Unknown
little cottonwood spring trail,4.9,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/7009092/little-cottonwood-spring-trail,"Hyde Park, UT",0.1831896551724138,2.7,"USFS - Uinta, Wasatch & Cache National Forests Office",267.0,1452.0,7.0,27.0,6908.0,5513.0,Unknown,Unknown
goldfinger,1.2,EASY,https://www.mtbproject.com/trail/7001712/goldfinger,"Snyderville, UT",0.18211206896551724,2.7,Mountain Trails Foundation,404.0,0.0,6.0,11.0,8308.0,7904.0,Unknown,Unknown
aqueduct trail,2.7,DIFFICULT,https://www.mtbproject.com/trail/7019182/aqueduct-trail,"Draper, UT",0.1799568965517242,2.5,"City of Draper, UT - Parks and Trails",200.0,269.0,3.0,16.0,5058.0,4857.0,Unknown,Unknown
24-hours of moab,10.9,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/4632104/24-hours-of-moab,"Moab, UT",0.17887931034482762,2.4,BLM Utah - Moab Field Office,873.0,972.0,3.0,19.0,5768.0,5176.0,Leashed,Allowed
gold bar rim road,3.8,DIFFICULT,https://www.mtbproject.com/trail/7014369/gold-bar-rim-road,"Moab, UT",0.17780172413793105,2.3,BLM Utah - Moab Field Office,1077.0,210.0,6.0,23.0,5455.0,4581.0,Leashed,Allowed
zion curtain,13.5,EASY,https://www.mtbproject.com/trail/7043006/zion-curtain,"Moab, UT",0.17672413793103448,2.5,,1338.0,1334.0,4.0,20.0,5412.0,4502.0,Leashed,Allowed
red butte skyline trail (rough riders),1.3,INTERMEDIATE,https://www.mtbproject.com/trail/7020100/red-butte-skyline-trail-rough-riders,"Salt Lake City, UT",0.175646551724138,2.5,"USFS - Uinta, Wasatch & Cache National Forests Office",363.0,344.0,10.0,28.0,5508.0,5160.0,Unknown,Allowed
dalton wells road,1.9,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/230382/dalton-wells-road,"Moab, UT",0.17456896551724144,2.5,Moab Trails Alliance,57.0,24.0,1.0,3.0,4449.0,4398.0,Leashed,Allowed
spring drive,8.6,INTERMEDIATE,https://www.mtbproject.com/trail/7035851/spring-drive,"Toquerville, UT",0.17349137931034486,2.5,BLM Utah - St. George Field Office,1667.0,872.0,6.0,18.0,4344.0,3387.0,Unknown,Unknown
pack creek road,5.5,INTERMEDIATE,https://www.mtbproject.com/trail/7032644/pack-creek-road,"Moab, UT",0.1724137931034483,2.5,,1743.0,11.0,6.0,14.0,7462.0,5721.0,Leashed,Not Allowed
lockhart canyon,5.5,INTERMEDIATE,https://www.mtbproject.com/trail/4654304/lockhart-canyon,"Moab, UT",0.1713362068965517,2.5,,36.0,293.0,1.0,6.0,4201.0,3944.0,No Dogs,Unknown
timpanogos path,1.5,INTERMEDIATE,https://www.mtbproject.com/trail/7045002/timpanogos-path,"Orem, UT",0.17025862068965525,2.5,,640.0,17.0,8.0,17.0,5536.0,4913.0,Unknown,Unknown
flat iron mesa 4x4 trail,14.9,INTERMEDIATE,https://www.mtbproject.com/trail/7037096/flat-iron-mesa-4x4-trail,"Moab, UT",0.16918103448275867,2.5,,810.0,1373.0,3.0,18.0,5930.0,5345.0,Unknown,Allowed
fr 0071,5.5,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7008447/fr-0071,"Moab, UT",0.1681034482758621,2.5,USFS - Manti-La Sal National Forest,60.0,1624.0,6.0,14.0,10541.0,8975.0,Leashed,Not Allowed
round valley express,2.6,EASY,https://www.mtbproject.com/trail/7001679/round-valley-express,"Snyderville, UT",0.16702586206896552,2.5,Mountain Trails Foundation,338.0,127.0,3.0,7.0,6920.0,6582.0,Off-leash,Unknown
great western trail: little baldy,4.3,INTERMEDIATE,https://www.mtbproject.com/trail/7044992/great-western-trail-little-baldy,"Pleasant Grove, UT",0.16594827586206895,3.0,,3.0,2430.0,11.0,18.0,7985.0,5558.0,Unknown,Unknown
pipeline,1.2,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/5912763/pipeline,"Park City, UT",0.1648706896551725,2.5,,16.0,395.0,6.0,17.0,7435.0,7056.0,Unknown,Unknown
canyon gateway trail,0.9,INTERMEDIATE,https://www.mtbproject.com/trail/7002455/canyon-gateway-trail,"North Logan, UT",0.1637931034482759,2.5,,82.0,53.0,3.0,6.0,4753.0,4689.0,Unknown,Unknown
gambel oak,1.0,EASY,https://www.mtbproject.com/trail/7001706/gambel-oak,"Park City, UT",0.16271551724137934,2.5,Mountain Trails Foundation,302.0,26.0,7.0,11.0,7538.0,7236.0,Unknown,Unknown
anasazi,0.5,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7037419/anasazi,"Leeds, UT",0.16163793103448276,2.5,,92.0,33.0,5.0,15.0,3267.0,3180.0,Off-leash,Unknown
white pine basin,2.3,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7017402/white-pine-basin,"Wolf Creek, UT",0.1605603448275862,2.5,Powder Mountain Ski Resort,301.0,276.0,5.0,13.0,8666.0,8373.0,Unknown,Unknown
valderoad,1.2,DIFFICULT,https://www.mtbproject.com/trail/7004225/valderoad,"Snyderville, UT",0.15948275862068972,2.5,Mountain Trails Foundation,150.0,112.0,4.0,14.0,6939.0,6799.0,Leashed,Unknown
outlook,0.5,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/5911677/outlook,"Park City, UT",0.15840517241379315,2.5,,83.0,31.0,4.0,10.0,7711.0,7629.0,Unknown,Unknown
zephyr,4.1,INTERMEDIATE,https://www.mtbproject.com/trail/7021380/zephyr,"Moab, UT",0.15732758620689657,2.1,National Park Service - Arches National Park,104.0,216.0,1.0,6.0,4498.0,4291.0,Leashed,Not Allowed
poison spider mesa jeep road,9.2,DIFFICULT,https://www.mtbproject.com/trail/7036704/poison-spider-mesa-jeep-road,"Moab, UT",0.15625,2.3,,1098.0,467.0,3.0,16.0,4862.0,4018.0,Leashed,Allowed
cove wash west,4.3,INTERMEDIATE,https://www.mtbproject.com/trail/7032499/cove-wash-west,"Santa Clara, UT",0.15517241379310354,2.3,,601.0,84.0,3.0,14.0,3651.0,3052.0,Unknown,Unknown
virgin river rim trail: te-ah campground to woods ranch,10.6,INTERMEDIATE,https://www.mtbproject.com/trail/7021965/virgin-river-rim-trail-te-ah-campground-to-woods-ranch,"Parowan, UT",0.15409482758620696,2.3,USFS - Dixie National Forest Office,650.0,1609.0,4.0,10.0,9408.0,8212.0,Unknown,Unknown
prospector (low),0.9,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7014257/prospector-low,"Moab, UT",0.1530172413793104,2.3,,107.0,87.0,4.0,18.0,4112.0,4035.0,Leashed,Not Allowed
baby steps loop 4x4,5.7,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/183299/baby-steps-loop-4x4,"Moab, UT",0.1519396551724138,2.3,Moab Trails Alliance,688.0,432.0,4.0,17.0,5244.0,4925.0,Leashed,Allowed
south canyon,6.8,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/7015426/south-canyon,"Snyderville, UT",0.15086206896551724,2.3,Basin Recreation,504.0,573.0,3.0,10.0,6903.0,6498.0,Unknown,Unknown
soldier hollow loop,8.8,INTERMEDIATE,https://www.mtbproject.com/trail/7024049/soldier-hollow-loop,"Midway, UT",0.14978448275862077,2.2,Utah State Parks,1148.0,1154.0,5.0,18.0,6126.0,5539.0,Unknown,Allowed
steps,1.0,VERY DIFFICULT,https://www.mtbproject.com/trail/3720019/steps,"Park City, UT",0.1487068965517242,2.3,,67.0,427.0,9.0,30.0,8719.0,8326.0,Unknown,Unknown
bear trap pass,1.4,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7043930/bear-trap-pass,"Tooele, UT",0.14762931034482762,2.3,,15.0,914.0,13.0,24.0,7009.0,6110.0,Leashed,Unknown
queen bess (connector),0.7,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/7004991/queen-bess-connector,"Alta, UT",0.14655172413793105,2.3,,256.0,31.0,8.0,14.0,8287.0,8030.0,No Dogs,Unknown
logan dry canyon trail #16,4.9,DIFFICULT,https://www.mtbproject.com/trail/7010095/logan-dry-canyon-trail-16,"River Heights, UT",0.14547413793103448,2.3,"USFS - Uinta, Wasatch & Cache National Forests Office",3260.0,64.0,13.0,32.0,8352.0,5156.0,Off-leash,Unknown
raptor road,2.4,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7004988/raptor-road,"Alta, UT",0.144396551724138,2.0,,721.0,47.0,6.0,18.0,8780.0,8106.0,No Dogs,Unknown
willow springs (arches loop),1.7,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/229216/willow-springs-arches-loop,"Moab, UT",0.14331896551724144,2.3,Moab Trails Alliance,254.0,2.0,3.0,8.0,4609.0,4355.0,Leashed,Allowed
aspen flat trail (018),5.5,DIFFICULT,https://www.mtbproject.com/trail/7019044/aspen-flat-trail-018,"Monticello, UT",0.14224137931034486,2.0,,1552.0,730.0,8.0,32.0,9460.0,8455.0,Leashed,Not Allowed
lower tushar ridge (pst 27),3.3,INTERMEDIATE,https://www.mtbproject.com/trail/7019955/lower-tushar-ridge-pst-27,"Junction, UT",0.1411637931034483,2.0,USFS - Fishlake National Forest Office,1.0,855.0,5.0,13.0,9673.0,8818.0,Off-leash,Unknown
sid's (swasey's) leap,13.2,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7036368/sids-swaseys-leap,"Ferron, UT",0.1400862068965517,2.0,,124.0,1597.0,2.0,9.0,6514.0,5009.0,No Dogs,Unknown
rusty nail,1.9,DIFFICULT,https://www.mtbproject.com/trail/220916/rusty-nail,"Moab, UT",0.13900862068965525,2.0,BLM Utah - Moab Field Office,576.0,186.0,7.0,29.0,5132.0,4556.0,Leashed,Unknown
7-up access,1.3,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/7026094/7-up-access,"Moab, UT",0.13793103448275867,2.0,Moab Mountain Bike Association,97.0,106.0,3.0,6.0,5165.0,5065.0,Leashed,Unknown
baby steps loop,2.1,INTERMEDIATE,https://www.mtbproject.com/trail/220553/baby-steps-loop,"Moab, UT",0.1368534482758621,2.0,Moab Trails Alliance,31.0,342.0,3.0,8.0,4945.0,4604.0,Leashed,Allowed
adobe,1.7,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/6411463/adobe,"Moab, UT",0.13577586206896552,2.0,,153.0,197.0,4.0,13.0,4531.0,4398.0,Leashed,Not Allowed
ridge trail,2.1,EASY,https://www.mtbproject.com/trail/7043934/ridge-trail,"Tooele, UT",0.13469827586206895,2.0,,957.0,191.0,11.0,46.0,7211.0,6254.0,Leashed,Unknown
left hand fork trail,0.6,DIFFICULT,https://www.mtbproject.com/trail/7043931/left-hand-fork-trail,"Tooele, UT",0.1336206896551725,2.0,,273.0,0.0,8.0,13.0,5742.0,5469.0,Leashed,Unknown
wagon wheel to fr0087,0.9,EASY,https://www.mtbproject.com/trail/7019141/wagon-wheel-to-fr0087,"Monticello, UT",0.1325431034482759,2.0,USFS - Manti-La Sal National Forest Office,462.0,0.0,9.0,18.0,8981.0,8519.0,Leashed,Not Allowed
jeremy ranch road,7.5,INTERMEDIATE,https://www.mtbproject.com/trail/7043764/jeremy-ranch-road,"Summit Park, UT",0.13146551724137934,2.0,Basin Recreation,158.0,567.0,2.0,5.0,6224.0,5801.0,Unknown,Unknown
golden spike jeep road,6.9,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/7014371/golden-spike-jeep-road,"Moab, UT",0.13038793103448276,1.7,BLM Utah - Moab Field Office,548.0,1347.0,5.0,19.0,5419.0,4590.0,Leashed,Allowed
